Entity,Label,Source_URL
NASA,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1995,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Star of America,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Shirley Dreifus,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Spiros E. Kopelakis,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the New York Fire Department,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
George Johnson,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Billy Eisengrein,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Dan McWilliams,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Thomas Franklin,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Associated Press,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Joe Rosenthal's,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Lori Ginker,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ricky Flores,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
nearly 15 years,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Brian,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
photographs.[198] Today,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Memorial Museum,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Chile,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Cuba,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Greece,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Liberia,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Malaysia,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Togo,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Bikini Atoll,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Brazil,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"between November 15 and 19, 1889",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ruy Barbosa,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Marshal Deodoro,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1889,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Philippines,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1901,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Mark Twain,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Person Sitting in Darkness,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Twain,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Philippine Province,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
States,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the United States.[204] The Liberian,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
East India Company,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
El Salvador,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1865 to 1912,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Brittany,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Mountainous Republic,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1917 to 1922,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Abkhazia,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ambazonia,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Confederate States of America,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
MRNC,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Unicode,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the United States,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Robert Anderson,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1805–1871,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Francis Bellamy,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1966,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ground Zero Spirit,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1724–1805,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Gadsden,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1737–1791,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1930,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the American Flag,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1872,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Joe Rosenthal,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 2, 2006",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Wayback Machine,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Warner,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
John,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
PDF,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
U.S. Government Printing Office,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 6, 2009",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"April 5, 2014",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Duane,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"August 3, 2019",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"September 12, 2013",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Williamsburg,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
April 20,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The Virginia Gazette,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1289,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"April 20, 1776",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"July 14, 2024",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Newspapers.com,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Sept. 18,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 25, 1776",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 10, 2025",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
November 25,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Dunlap,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"December 27, 1776",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
ISSN,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2689-7180,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
OCLC 9833137,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
U.S. Naval Institute,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"July 1, 1905",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 22, 2020",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"June 24, 2023",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ansoff,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Peter,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
raven2006134,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1071-0043,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"June 3, 2024",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"June 26, 2024",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"DeLear, Byron",ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2014,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
A Journal of Vexillology,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Joint Committee on Printing,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
H. Doc,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Leepson,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Marc,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2004,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1893,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Springfield Daily,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Springfield,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 16, 1852",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 28, 2025",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 5, 2025",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
United Kingdom,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Robert,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Saint Croix,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The First Salute,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Horton,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Tom,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Trafford Publishing,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The Economic Times,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"September 22, 2014",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 1, 2017",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"May 23, 2017",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Debates,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
American Memory,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"February 4, 2013",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"April 25, 2013",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Vile,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
John R.,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2018,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The American Flag: An Encyclopedia,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Law,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
ABC-CLIO,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2007,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Macmillan,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Capps,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Alan,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"August 29, 2019",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"January 8, 2020",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Connell,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
R.W.,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Mack,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
W.P.,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Naval Ceremonies,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Customs,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Traditions,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Naval Institute Press,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 27, 2014",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Mastai,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Furlong,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
William Rea,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
McCandless,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Commodore Byron,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1981,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
D.C.,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Smithsonian Institution Press,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Williams,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Earl P. Jr.,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
October 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Francis Hopkinson Design,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
NAVA News,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"March 6, 2016",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"February 16, 2017",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Lane,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Megan,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"November 14, 2011",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
BBC News,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"October 30, 2013",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Grace Rogers,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1973,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1880,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Trumbull,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Yale University Art Gallery,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Yorktown,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Furlong,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Moeller,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Henry W,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1992,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2012,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Hess,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Debra,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
2008,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The American Flag,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Benchmark Books,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Hastings,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
George E. (,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
The Life and Works,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
University of Chicago Press,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
pp.,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Henry W.,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
January 2002,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Pennsylvania State Arms,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Patterson,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Richard Sharpe,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Dougall,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Richardson,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1978,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1976,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Eagle,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Department and Foreign Service,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Department of State,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
8900,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Washington:,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Bureau of Public Affairs,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
State,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Supt,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Docs,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
U.S. Govt,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
LCCN 78602518,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"McCandless, Byron",ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the United States Flag,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Paul M.,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Seventy-Six,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
San Marino,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Huntington Library,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Spring 1988,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Stripes,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Quarterly,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the National Archives,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"Friday, October 27, 1780",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Library,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"September 3, 2015",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"September 3, 2010",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Federal Citizen Information Center,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"September 3, 2011",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"June 7, 2008",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"April 11, 2008",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Crews,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"August 3, 2018",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"June 27, 2009",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Canby,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
George; Balderston,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
1917,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Ferris,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Leach,GPE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"William J. """,PERSON,https://en.wikipedia.org/wiki/Flag_of_the_United_States
the Historical Society of Pennsylvania,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
March 1870,DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
Independence Hall Association,ORG,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"February 20, 2015",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
"February 24, 2015",DATE,https://en.wikipedia.org/wiki/Flag_of_the_United_States
